ip,channel,strength,ssid,time,lat,lon
5C:E1:76:66:02:E1,1,-77, ,1668711188,52.515431824,13.32644294
C8:84:A1:7C:DA:A1,1,-85, ,1668711188,52.515431824,13.32644294
6C:B2:AE:1B:2C:A3,6,-88,dbs4wifi,1668711188,52.515431824,13.32644294
10:7B:44:96:31:18,13,-88,ASUS_ODS,1668711188,52.515431824,13.32644294
6C:B2:AE:1B:2C:A1,6,-87,dbs2,1668711188,52.515431824,13.32644294
CC:DB:93:1A:86:06,6,-80,_Free_Wifi_Berlin,1668711188,52.515431824,13.32644294
CC:DB:93:1A:86:01,6,-79, ,1668711188,52.515431824,13.32644294
CC:DB:93:1A:86:02,6,-80,eduroam,1668711188,52.515431824,13.32644294
F8:6B:D9:DE:F6:A2,6,-77,dbs4mobile,1668711188,52.515431824,13.32644294
F8:6B:D9:DE:F6:A1,6,-78,dbs2,1668711188,52.515431824,13.32644294
3C:51:0E:46:6A:62,11,-92,dbs4mobile,1668711188,52.515431824,13.32644294
F8:6B:D9:DE:F6:A3,6,-76,dbs4wifi,1668711188,52.515431824,13.32644294
F8:6B:D9:DE:F6:A0,6,-75,dbs4public,1668711188,52.515431824,13.32644294
3C:51:0E:46:6A:61,11,-80,dbs2,1668711188,52.515431824,13.32644294
A4:88:73:AE:3F:E1,11,-81, ,1668711188,52.515431824,13.32644294
6C:8B:D3:43:F4:C3,6,-83,dbs4wifi,1668711188,52.515431824,13.32644294
6C:8B:D3:43:F4:C0,6,-89,dbs2,1668711188,52.515431824,13.32644294
6C:8B:D3:43:F4:C1,6,-83,dbs4mobile,1668711188,52.515431824,13.32644294
F0:1D:2D:D9:D2:83,1,-82,dbs4wifi,1668711188,52.515431824,13.32644294
F0:1D:2D:D9:D2:80,1,-79,dbs2,1668711188,52.515431824,13.32644294
F0:1D:2D:D9:D2:81,1,-79,dbs4mobile,1668711188,52.515431824,13.32644294
F0:1D:2D:D9:D2:82,1,-79,dbs4public,1668711188,52.515431824,13.32644294
6C:8B:D3:43:F4:C2,6,-85,dbs4public,1668711188,52.515431824,13.32644294
C8:84:A1:7C:DA:A3,1,-81,TUB-Guest,1668711188,52.515431824,13.32644294
C8:84:A1:7C:DA:A6,1,-83,_Free_Wifi_Berlin,1668711188,52.515431824,13.32644294
A4:88:73:AE:44:01,11,-84, ,1668711188,52.515431824,13.32644294
C8:84:A1:7D:60:A1,11,-83, ,1668711188,52.515431824,13.32644294
C8:84:A1:7D:60:A6,11,-82,_Free_Wifi_Berlin,1668711188,52.515431824,13.32644294
CC:DB:93:1A:6A:E6,1,-81,_Free_Wifi_Berlin,1668711188,52.515431824,13.32644294
A4:88:73:AE:3F:E2,11,-82,eduroam,1668711188,52.515431824,13.32644294
CC:DB:93:1A:6A:E2,1,-78,eduroam,1668711188,52.515431824,13.32644294
CC:DB:93:1A:6A:E3,1,-80,TUB-Guest,1668711188,52.515431824,13.32644294
3C:51:0E:46:6A:63,11,-86,dbs4wifi,1668711188,52.515431824,13.32644294
A0:F8:49:74:D9:66,11,-87,vistaprint-wifi,1668711188,52.515431824,13.32644294
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668711188,52.515431824,13.32644294
78:BC:1A:52:4D:21,1,-90,dbs2,1668711188,52.515431824,13.32644294
CC:DB:93:1A:6A:E1,1,-81, ,1668711188,52.515431824,13.32644294
6C:B2:AE:1B:2C:A0,6,-86,dbs4public,1668711188,52.515431824,13.32644294
7C:8B:CA:DE:FF:6C,6,-87,Kollmorgen,1668711188,52.515431824,13.32644294
CC:DB:93:19:DF:81,6,-80, ,1668711188,52.515431824,13.32644294
CC:DB:93:19:DF:82,6,-80,eduroam,1668711188,52.515431824,13.32644294
CC:DB:93:19:DF:83,6,-80,TUB-Guest,1668711188,52.515431824,13.32644294
CC:DB:93:19:DF:86,6,-80,_Free_Wifi_Berlin,1668711188,52.515431824,13.32644294
C8:84:A1:7D:60:A3,11,-85,TUB-Guest,1668711188,52.515431824,13.32644294
A4:88:73:AE:3F:E3,11,-83,TUB-Guest,1668711188,52.515431824,13.32644294
A4:88:73:AE:3F:E6,11,-81,_Free_Wifi_Berlin,1668711188,52.515431824,13.32644294
24:81:3B:2B:C7:41,1,-84, ,1668711188,52.515431824,13.32644294
24:81:3B:2B:C7:42,1,-84,eduroam,1668711188,52.515431824,13.32644294
E0:28:6D:92:04:70,6,-88,kgw,1668711188,52.515431824,13.32644294
3C:51:0E:46:6A:60,11,-90,dbs4public,1668711188,52.515431824,13.32644294
24:F5:A2:2D:EB:91,1,-80,LAA-Coexistence Experiment,1668711190,52.515437292,13.32644294
64:66:B3:6F:90:2B,11,-85,TKN-VRULab,1668711190,52.515437292,13.32644294
64:70:02:3E:AA:D1,13,-75,Schwammerl2,1668711190,52.515437292,13.32644294
5C:E1:76:66:02:E3,1,-77,TUB-Guest,1668711190,52.515437292,13.32644294
5C:E1:76:66:02:E6,1,-77,_Free_Wifi_Berlin,1668711190,52.515437292,13.32644294
CC:7F:75:5D:38:A1,11,-76, ,1668711190,52.515437292,13.32644294
CC:7F:75:5D:38:A2,11,-76,eduroam,1668711190,52.515437292,13.32644294
5C:E1:76:66:02:E2,1,-74,eduroam,1668711190,52.515437292,13.32644294
CC:7F:75:5D:38:A3,11,-76,TUB-Guest,1668711190,52.515437292,13.32644294
C2:D9:39:A2:C6:8A,11,-87,41haha,1668711190,52.515437292,13.32644294
CC:7F:75:5D:38:A6,11,-76,_Free_Wifi_Berlin,1668711190,52.515437292,13.32644294
5C:E1:76:66:02:E1,1,-77, ,1668711190,52.515437292,13.32644294
C8:84:A1:7C:DA:A1,1,-85, ,1668711190,52.515437292,13.32644294
6C:B2:AE:1B:2C:A3,6,-88,dbs4wifi,1668711190,52.515437292,13.32644294
10:7B:44:96:31:18,13,-86,ASUS_ODS,1668711190,52.515437292,13.32644294
6C:B2:AE:1B:2C:A1,6,-87,dbs2,1668711190,52.515437292,13.32644294
CC:DB:93:1A:86:06,6,-80,_Free_Wifi_Berlin,1668711190,52.515437292,13.32644294
CC:DB:93:1A:86:01,6,-79, ,1668711190,52.515437292,13.32644294
CC:DB:93:1A:86:02,6,-80,eduroam,1668711190,52.515437292,13.32644294
F8:6B:D9:DE:F6:A2,6,-77,dbs4mobile,1668711190,52.515437292,13.32644294
F8:6B:D9:DE:F6:A1,6,-78,dbs2,1668711190,52.515437292,13.32644294
3C:51:0E:46:6A:62,11,-92,dbs4mobile,1668711190,52.515437292,13.32644294
F8:6B:D9:DE:F6:A3,6,-89,dbs4wifi,1668711190,52.515437292,13.32644294
F8:6B:D9:DE:F6:A0,6,-75,dbs4public,1668711190,52.515437292,13.32644294
3C:51:0E:46:6A:61,11,-80,dbs2,1668711190,52.515437292,13.32644294
A4:88:73:AE:3F:E1,11,-81, ,1668711190,52.515437292,13.32644294
6C:8B:D3:43:F4:C3,6,-83,dbs4wifi,1668711190,52.515437292,13.32644294
6C:8B:D3:43:F4:C0,6,-89,dbs2,1668711190,52.515437292,13.32644294
6C:8B:D3:43:F4:C1,6,-83,dbs4mobile,1668711190,52.515437292,13.32644294
F0:1D:2D:D9:D2:83,1,-82,dbs4wifi,1668711190,52.515437292,13.32644294
F0:1D:2D:D9:D2:80,1,-79,dbs2,1668711190,52.515437292,13.32644294
F0:1D:2D:D9:D2:81,1,-79,dbs4mobile,1668711190,52.515437292,13.32644294
F0:1D:2D:D9:D2:82,1,-79,dbs4public,1668711190,52.515437292,13.32644294
6C:8B:D3:43:F4:C2,6,-85,dbs4public,1668711190,52.515437292,13.32644294
C8:84:A1:7C:DA:A3,1,-81,TUB-Guest,1668711190,52.515437292,13.32644294
C8:84:A1:7C:DA:A6,1,-83,_Free_Wifi_Berlin,1668711190,52.515437292,13.32644294
A4:88:73:AE:44:01,11,-84, ,1668711190,52.515437292,13.32644294
C8:84:A1:7D:60:A1,11,-83, ,1668711190,52.515437292,13.32644294
C8:84:A1:7D:60:A6,11,-82,_Free_Wifi_Berlin,1668711190,52.515437292,13.32644294
CC:DB:93:1A:6A:E6,1,-81,_Free_Wifi_Berlin,1668711190,52.515437292,13.32644294
A4:88:73:AE:3F:E2,11,-82,eduroam,1668711190,52.515437292,13.32644294
CC:DB:93:1A:6A:E3,1,-80,TUB-Guest,1668711190,52.515437292,13.32644294
3C:51:0E:46:6A:63,11,-86,dbs4wifi,1668711190,52.515437292,13.32644294
A0:F8:49:74:D9:66,11,-87,vistaprint-wifi,1668711190,52.515437292,13.32644294
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668711190,52.515437292,13.32644294
78:BC:1A:52:4D:21,1,-90,dbs2,1668711190,52.515437292,13.32644294
CC:DB:93:1A:6A:E1,1,-81, ,1668711190,52.515437292,13.32644294
6C:B2:AE:1B:2C:A0,6,-86,dbs4public,1668711190,52.515437292,13.32644294
7C:8B:CA:DE:FF:6C,6,-87,Kollmorgen,1668711190,52.515437292,13.32644294
CC:DB:93:19:DF:81,6,-80, ,1668711190,52.515437292,13.32644294
CC:DB:93:19:DF:82,6,-80,eduroam,1668711190,52.515437292,13.32644294
CC:DB:93:19:DF:83,6,-80,TUB-Guest,1668711190,52.515437292,13.32644294
CC:DB:93:19:DF:86,6,-80,_Free_Wifi_Berlin,1668711190,52.515437292,13.32644294
C8:84:A1:7D:60:A3,11,-85,TUB-Guest,1668711190,52.515437292,13.32644294
A4:88:73:AE:3F:E3,11,-83,TUB-Guest,1668711190,52.515437292,13.32644294
A4:88:73:AE:3F:E6,11,-81,_Free_Wifi_Berlin,1668711190,52.515437292,13.32644294
24:81:3B:2B:C7:41,1,-84, ,1668711190,52.515437292,13.32644294
24:81:3B:2B:C7:42,1,-84,eduroam,1668711190,52.515437292,13.32644294
E0:28:6D:92:04:70,6,-88,kgw,1668711190,52.515437292,13.32644294
3C:51:0E:46:6A:60,11,-90,dbs4public,1668711190,52.515437292,13.32644294
24:F5:A2:2D:EB:91,1,-80,LAA-Coexistence Experiment,1668711193,52.515433467,13.326428606
64:66:B3:6F:90:2B,11,-86,TKN-VRULab,1668711193,52.515433467,13.326428606
64:70:02:3E:AA:D1,13,-73,Schwammerl2,1668711193,52.515433467,13.326428606
5C:E1:76:66:02:E3,1,-77,TUB-Guest,1668711193,52.515433467,13.326428606
5C:E1:76:66:02:E6,1,-77,_Free_Wifi_Berlin,1668711193,52.515433467,13.326428606
CC:7F:75:5D:38:A1,11,-76, ,1668711193,52.515433467,13.326428606
CC:7F:75:5D:38:A2,11,-77,eduroam,1668711193,52.515433467,13.326428606
CC:7F:75:5D:38:A3,11,-76,TUB-Guest,1668711193,52.515433467,13.326428606
C2:D9:39:A2:C6:8A,11,-87,41haha,1668711193,52.515433467,13.326428606
CC:7F:75:5D:38:A6,11,-76,_Free_Wifi_Berlin,1668711193,52.515433467,13.326428606
5C:E1:76:66:02:E1,1,-78, ,1668711193,52.515433467,13.326428606
C8:84:A1:7C:DA:A1,1,-75, ,1668711193,52.515433467,13.326428606
6C:B2:AE:1B:2C:A3,6,-88,dbs4wifi,1668711193,52.515433467,13.326428606
10:7B:44:96:31:18,13,-86,ASUS_ODS,1668711193,52.515433467,13.326428606
6C:B2:AE:1B:2C:A1,6,-87,dbs2,1668711193,52.515433467,13.326428606
CC:DB:93:1A:86:06,6,-80,_Free_Wifi_Berlin,1668711193,52.515433467,13.326428606
CC:DB:93:1A:86:01,6,-79, ,1668711193,52.515433467,13.326428606
CC:DB:93:1A:86:02,6,-80,eduroam,1668711193,52.515433467,13.326428606
F8:6B:D9:DE:F6:A2,6,-77,dbs4mobile,1668711193,52.515433467,13.326428606
F8:6B:D9:DE:F6:A1,6,-78,dbs2,1668711193,52.515433467,13.326428606
3C:51:0E:46:6A:62,11,-92,dbs4mobile,1668711193,52.515433467,13.326428606
F8:6B:D9:DE:F6:A3,6,-89,dbs4wifi,1668711193,52.515433467,13.326428606
F8:6B:D9:DE:F6:A0,6,-75,dbs4public,1668711193,52.515433467,13.326428606
3C:51:0E:46:6A:61,11,-80,dbs2,1668711193,52.515433467,13.326428606
A4:88:73:AE:3F:E1,11,-81, ,1668711193,52.515433467,13.326428606
6C:8B:D3:43:F4:C3,6,-83,dbs4wifi,1668711193,52.515433467,13.326428606
6C:8B:D3:43:F4:C0,6,-89,dbs2,1668711193,52.515433467,13.326428606
6C:8B:D3:43:F4:C1,6,-83,dbs4mobile,1668711193,52.515433467,13.326428606
F0:1D:2D:D9:D2:83,1,-82,dbs4wifi,1668711193,52.515433467,13.326428606
F0:1D:2D:D9:D2:80,1,-79,dbs2,1668711193,52.515433467,13.326428606
F0:1D:2D:D9:D2:81,1,-79,dbs4mobile,1668711193,52.515433467,13.326428606
F0:1D:2D:D9:D2:82,1,-79,dbs4public,1668711193,52.515433467,13.326428606
6C:8B:D3:43:F4:C2,6,-85,dbs4public,1668711193,52.515433467,13.326428606
C8:84:A1:7C:DA:A3,1,-74,TUB-Guest,1668711193,52.515433467,13.326428606
C8:84:A1:7C:DA:A6,1,-74,_Free_Wifi_Berlin,1668711193,52.515433467,13.326428606
A4:88:73:AE:44:01,11,-84, ,1668711193,52.515433467,13.326428606
C8:84:A1:7D:60:A6,11,-82,_Free_Wifi_Berlin,1668711193,52.515433467,13.326428606
CC:DB:93:1A:6A:E6,1,-81,_Free_Wifi_Berlin,1668711193,52.515433467,13.326428606
A4:88:73:AE:3F:E2,11,-82,eduroam,1668711193,52.515433467,13.326428606
CC:DB:93:1A:6A:E3,1,-82,TUB-Guest,1668711193,52.515433467,13.326428606
3C:51:0E:46:6A:63,11,-86,dbs4wifi,1668711193,52.515433467,13.326428606
A0:F8:49:74:D9:66,11,-87,vistaprint-wifi,1668711193,52.515433467,13.326428606
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668711193,52.515433467,13.326428606
78:BC:1A:52:4D:21,1,-90,dbs2,1668711193,52.515433467,13.326428606
CC:DB:93:1A:6A:E1,1,-81, ,1668711193,52.515433467,13.326428606
6C:B2:AE:1B:2C:A0,6,-86,dbs4public,1668711193,52.515433467,13.326428606
7C:8B:CA:DE:FF:6C,6,-87,Kollmorgen,1668711193,52.515433467,13.326428606
CC:DB:93:19:DF:81,6,-80, ,1668711193,52.515433467,13.326428606
CC:DB:93:19:DF:82,6,-80,eduroam,1668711193,52.515433467,13.326428606
CC:DB:93:19:DF:83,6,-80,TUB-Guest,1668711193,52.515433467,13.326428606
CC:DB:93:19:DF:86,6,-80,_Free_Wifi_Berlin,1668711193,52.515433467,13.326428606
C8:84:A1:7D:60:A3,11,-85,TUB-Guest,1668711193,52.515433467,13.326428606
A4:88:73:AE:3F:E3,11,-82,TUB-Guest,1668711193,52.515433467,13.326428606
A4:88:73:AE:3F:E6,11,-82,_Free_Wifi_Berlin,1668711193,52.515433467,13.326428606
24:81:3B:2B:C7:41,1,-84, ,1668711193,52.515433467,13.326428606
24:81:3B:2B:C7:42,1,-84,eduroam,1668711193,52.515433467,13.326428606
E0:28:6D:92:04:70,6,-88,kgw,1668711193,52.515433467,13.326428606
3C:51:0E:46:6A:60,11,-90,dbs4public,1668711193,52.515433467,13.326428606
CC:DB:93:1A:6A:E2,1,-81,eduroam,1668711193,52.515433467,13.326428606
C8:84:A1:7C:DA:A2,1,-75,eduroam,1668711193,52.515433467,13.326428606
24:F5:A2:2D:EB:91,1,-80,LAA-Coexistence Experiment,1668711195,52.515431997,13.326425211
64:66:B3:6F:90:2B,11,-86,TKN-VRULab,1668711195,52.515431997,13.326425211
64:70:02:3E:AA:D1,13,-77,Schwammerl2,1668711195,52.515431997,13.326425211
5C:E1:76:66:02:E3,1,-77,TUB-Guest,1668711195,52.515431997,13.326425211
5C:E1:76:66:02:E6,1,-72,_Free_Wifi_Berlin,1668711195,52.515431997,13.326425211
CC:7F:75:5D:38:A1,11,-75, ,1668711195,52.515431997,13.326425211
CC:7F:75:5D:38:A2,11,-75,eduroam,1668711195,52.515431997,13.326425211
CC:7F:75:5D:38:A3,11,-75,TUB-Guest,1668711195,52.515431997,13.326425211
C2:D9:39:A2:C6:8A,11,-87,41haha,1668711195,52.515431997,13.326425211
CC:7F:75:5D:38:A6,11,-76,_Free_Wifi_Berlin,1668711195,52.515431997,13.326425211
5C:E1:76:66:02:E1,1,-78, ,1668711195,52.515431997,13.326425211
C8:84:A1:7C:DA:A1,1,-75, ,1668711195,52.515431997,13.326425211
6C:B2:AE:1B:2C:A3,6,-88,dbs4wifi,1668711195,52.515431997,13.326425211
10:7B:44:96:31:18,13,-89,ASUS_ODS,1668711195,52.515431997,13.326425211
6C:B2:AE:1B:2C:A1,6,-85,dbs2,1668711195,52.515431997,13.326425211
CC:DB:93:1A:86:06,6,-80,_Free_Wifi_Berlin,1668711195,52.515431997,13.326425211
CC:DB:93:1A:86:01,6,-80, ,1668711195,52.515431997,13.326425211
CC:DB:93:1A:86:02,6,-80,eduroam,1668711195,52.515431997,13.326425211
F8:6B:D9:DE:F6:A2,6,-77,dbs4mobile,1668711195,52.515431997,13.326425211
F8:6B:D9:DE:F6:A1,6,-78,dbs2,1668711195,52.515431997,13.326425211
3C:51:0E:46:6A:62,11,-92,dbs4mobile,1668711195,52.515431997,13.326425211
F8:6B:D9:DE:F6:A3,6,-89,dbs4wifi,1668711195,52.515431997,13.326425211
F8:6B:D9:DE:F6:A0,6,-75,dbs4public,1668711195,52.515431997,13.326425211
3C:51:0E:46:6A:61,11,-80,dbs2,1668711195,52.515431997,13.326425211
A4:88:73:AE:3F:E1,11,-81, ,1668711195,52.515431997,13.326425211
6C:8B:D3:43:F4:C3,6,-83,dbs4wifi,1668711195,52.515431997,13.326425211
6C:8B:D3:43:F4:C0,6,-89,dbs2,1668711195,52.515431997,13.326425211
6C:8B:D3:43:F4:C1,6,-83,dbs4mobile,1668711195,52.515431997,13.326425211
F0:1D:2D:D9:D2:83,1,-82,dbs4wifi,1668711195,52.515431997,13.326425211
F0:1D:2D:D9:D2:80,1,-79,dbs2,1668711195,52.515431997,13.326425211
F0:1D:2D:D9:D2:81,1,-79,dbs4mobile,1668711195,52.515431997,13.326425211
F0:1D:2D:D9:D2:82,1,-79,dbs4public,1668711195,52.515431997,13.326425211
6C:8B:D3:43:F4:C2,6,-85,dbs4public,1668711195,52.515431997,13.326425211
C8:84:A1:7C:DA:A3,1,-79,TUB-Guest,1668711195,52.515431997,13.326425211
C8:84:A1:7C:DA:A6,1,-79,_Free_Wifi_Berlin,1668711195,52.515431997,13.326425211
A4:88:73:AE:44:01,11,-84, ,1668711195,52.515431997,13.326425211
C8:84:A1:7D:60:A6,11,-82,_Free_Wifi_Berlin,1668711195,52.515431997,13.326425211
CC:DB:93:1A:6A:E6,1,-79,_Free_Wifi_Berlin,1668711195,52.515431997,13.326425211
A4:88:73:AE:3F:E2,11,-81,eduroam,1668711195,52.515431997,13.326425211
CC:DB:93:1A:6A:E3,1,-79,TUB-Guest,1668711195,52.515431997,13.326425211
3C:51:0E:46:6A:63,11,-86,dbs4wifi,1668711195,52.515431997,13.326425211
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668711195,52.515431997,13.326425211
78:BC:1A:52:4D:21,1,-90,dbs2,1668711195,52.515431997,13.326425211
CC:DB:93:1A:6A:E1,1,-79, ,1668711195,52.515431997,13.326425211
6C:B2:AE:1B:2C:A0,6,-86,dbs4public,1668711195,52.515431997,13.326425211
7C:8B:CA:DE:FF:6C,6,-87,Kollmorgen,1668711195,52.515431997,13.326425211
CC:DB:93:19:DF:81,6,-80, ,1668711195,52.515431997,13.326425211
CC:DB:93:19:DF:82,6,-80,eduroam,1668711195,52.515431997,13.326425211
CC:DB:93:19:DF:83,6,-80,TUB-Guest,1668711195,52.515431997,13.326425211
CC:DB:93:19:DF:86,6,-80,_Free_Wifi_Berlin,1668711195,52.515431997,13.326425211
C8:84:A1:7D:60:A3,11,-85,TUB-Guest,1668711195,52.515431997,13.326425211
A4:88:73:AE:3F:E3,11,-81,TUB-Guest,1668711195,52.515431997,13.326425211
A4:88:73:AE:3F:E6,11,-81,_Free_Wifi_Berlin,1668711195,52.515431997,13.326425211
24:81:3B:2B:C7:41,1,-84, ,1668711195,52.515431997,13.326425211
24:81:3B:2B:C7:42,1,-84,eduroam,1668711195,52.515431997,13.326425211
E0:28:6D:92:04:70,6,-88,kgw,1668711195,52.515431997,13.326425211
3C:51:0E:46:6A:60,11,-90,dbs4public,1668711195,52.515431997,13.326425211
CC:DB:93:1A:6A:E2,1,-78,eduroam,1668711195,52.515431997,13.326425211
C8:84:A1:7C:DA:A2,1,-75,eduroam,1668711195,52.515431997,13.326425211
3C:84:6A:4C:83:2E,11,-86,SCIoI_P11,1668711195,52.515431997,13.326425211
24:F5:A2:2D:EB:91,1,-80,LAA-Coexistence Experiment,1668711198,52.515431997,13.326425211
64:66:B3:6F:90:2B,11,-86,TKN-VRULab,1668711198,52.515431997,13.326425211
64:70:02:3E:AA:D1,13,-68,Schwammerl2,1668711198,52.515431997,13.326425211
5C:E1:76:66:02:E3,1,-70,TUB-Guest,1668711198,52.515431997,13.326425211
5C:E1:76:66:02:E6,1,-69,_Free_Wifi_Berlin,1668711198,52.515431997,13.326425211
CC:7F:75:5D:38:A1,11,-75, ,1668711198,52.515431997,13.326425211
CC:7F:75:5D:38:A2,11,-75,eduroam,1668711198,52.515431997,13.326425211
CC:7F:75:5D:38:A3,11,-75,TUB-Guest,1668711198,52.515431997,13.326425211
C2:D9:39:A2:C6:8A,11,-82,41haha,1668711198,52.515431997,13.326425211
CC:7F:75:5D:38:A6,11,-76,_Free_Wifi_Berlin,1668711198,52.515431997,13.326425211
5C:E1:76:66:02:E1,1,-70, ,1668711198,52.515431997,13.326425211
C8:84:A1:7C:DA:A1,1,-75, ,1668711198,52.515431997,13.326425211
6C:B2:AE:1B:2C:A3,6,-88,dbs4wifi,1668711198,52.515431997,13.326425211
10:7B:44:96:31:18,13,-89,ASUS_ODS,1668711198,52.515431997,13.326425211
6C:B2:AE:1B:2C:A1,6,-85,dbs2,1668711198,52.515431997,13.326425211
CC:DB:93:1A:86:06,6,-80,_Free_Wifi_Berlin,1668711198,52.515431997,13.326425211
CC:DB:93:1A:86:01,6,-80, ,1668711198,52.515431997,13.326425211
CC:DB:93:1A:86:02,6,-80,eduroam,1668711198,52.515431997,13.326425211
F8:6B:D9:DE:F6:A2,6,-77,dbs4mobile,1668711198,52.515431997,13.326425211
F8:6B:D9:DE:F6:A1,6,-87,dbs2,1668711198,52.515431997,13.326425211
3C:51:0E:46:6A:62,11,-92,dbs4mobile,1668711198,52.515431997,13.326425211
F8:6B:D9:DE:F6:A3,6,-89,dbs4wifi,1668711198,52.515431997,13.326425211
F8:6B:D9:DE:F6:A0,6,-75,dbs4public,1668711198,52.515431997,13.326425211
3C:51:0E:46:6A:61,11,-80,dbs2,1668711198,52.515431997,13.326425211
A4:88:73:AE:3F:E1,11,-81, ,1668711198,52.515431997,13.326425211
6C:8B:D3:43:F4:C3,6,-83,dbs4wifi,1668711198,52.515431997,13.326425211
6C:8B:D3:43:F4:C0,6,-89,dbs2,1668711198,52.515431997,13.326425211
6C:8B:D3:43:F4:C1,6,-83,dbs4mobile,1668711198,52.515431997,13.326425211
F0:1D:2D:D9:D2:83,1,-82,dbs4wifi,1668711198,52.515431997,13.326425211
F0:1D:2D:D9:D2:80,1,-79,dbs2,1668711198,52.515431997,13.326425211
F0:1D:2D:D9:D2:81,1,-79,dbs4mobile,1668711198,52.515431997,13.326425211
F0:1D:2D:D9:D2:82,1,-79,dbs4public,1668711198,52.515431997,13.326425211
6C:8B:D3:43:F4:C2,6,-85,dbs4public,1668711198,52.515431997,13.326425211
C8:84:A1:7C:DA:A3,1,-79,TUB-Guest,1668711198,52.515431997,13.326425211
C8:84:A1:7C:DA:A6,1,-79,_Free_Wifi_Berlin,1668711198,52.515431997,13.326425211
A4:88:73:AE:44:01,11,-84, ,1668711198,52.515431997,13.326425211
C8:84:A1:7D:60:A6,11,-82,_Free_Wifi_Berlin,1668711198,52.515431997,13.326425211
CC:DB:93:1A:6A:E6,1,-71,_Free_Wifi_Berlin,1668711198,52.515431997,13.326425211
A4:88:73:AE:3F:E2,11,-81,eduroam,1668711198,52.515431997,13.326425211
CC:DB:93:1A:6A:E3,1,-71,TUB-Guest,1668711198,52.515431997,13.326425211
3C:51:0E:46:6A:63,11,-86,dbs4wifi,1668711198,52.515431997,13.326425211
CC:DB:93:1A:86:03,6,-80,TUB-Guest,1668711198,52.515431997,13.326425211
78:BC:1A:52:4D:21,1,-90,dbs2,1668711198,52.515431997,13.326425211
CC:DB:93:1A:6A:E1,1,-72, ,1668711198,52.515431997,13.326425211
6C:B2:AE:1B:2C:A0,6,-87,dbs4public,1668711198,52.515431997,13.326425211
7C:8B:CA:DE:FF:6C,6,-87,Kollmorgen,1668711198,52.515431997,13.326425211
CC:DB:93:19:DF:81,6,-80, ,1668711198,52.515431997,13.326425211
CC:DB:93:19:DF:82,6,-80,eduroam,1668711198,52.515431997,13.326425211
CC:DB:93:19:DF:83,6,-80,TUB-Guest,1668711198,52.515431997,13.326425211
CC:DB:93:19:DF:86,6,-80,_Free_Wifi_Berlin,1668711198,52.515431997,13.326425211
C8:84:A1:7D:60:A3,11,-85,TUB-Guest,1668711198,52.515431997,13.326425211
A4:88:73:AE:3F:E3,11,-81,TUB-Guest,1668711198,52.515431997,13.326425211
A4:88:73:AE:3F:E6,11,-79,_Free_Wifi_Berlin,1668711198,52.515431997,13.326425211
24:81:3B:2B:C7:41,1,-84, ,1668711198,52.515431997,13.326425211
24:81:3B:2B:C7:42,1,-84,eduroam,1668711198,52.515431997,13.326425211
E0:28:6D:92:04:70,6,-88,kgw,1668711198,52.515431997,13.326425211
3C:51:0E:46:6A:60,11,-90,dbs4public,1668711198,52.515431997,13.326425211
CC:DB:93:1A:6A:E2,1,-72,eduroam,1668711198,52.515431997,13.326425211
C8:84:A1:7C:DA:A2,1,-75,eduroam,1668711198,52.515431997,13.326425211
3C:84:6A:4C:83:2E,11,-86,SCIoI_P11,1668711198,52.515431997,13.326425211
5C:E1:76:66:02:E2,1,-70,eduroam,1668711198,52.515431997,13.326425211
24:F5:A2:2D:EB:91,1,-80,LAA-Coexistence Experiment,1668711200,52.515431997,13.326425211
64:66:B3:6F:90:2B,11,-88,TKN-VRULab,1668711200,52.515431997,13.326425211
64:70:02:3E:AA:D1,13,-74,Schwammerl2,1668711200,52.515431997,13.326425211
5C:E1:76:66:02:E3,1,-70,TUB-Guest,1668711200,52.515431997,13.326425211
5C:E1:76:66:02:E6,1,-69,_Free_Wifi_Berlin,1668711200,52.515431997,13.326425211
CC:7F:75:5D:38:A1,11,-76, ,1668711200,52.515431997,13.326425211
CC:7F:75:5D:38:A2,11,-76,eduroam,1668711200,52.515431997,13.326425211
CC:7F:75:5D:38:A3,11,-75,TUB-Guest,1668711200,52.515431997,13.326425211
C2:D9:39:A2:C6:8A,11,-85,41haha,1668711200,52.515431997,13.326425211
CC:7F:75:5D:38:A6,11,-76,_Free_Wifi_Berlin,1668711200,52.515431997,13.326425211
5C:E1:76:66:02:E1,1,-70, ,1668711200,52.515431997,13.326425211
C8:84:A1:7C:DA:A1,1,-75, ,1668711200,52.515431997,13.326425211
6C:B2:AE:1B:2C:A3,6,-88,dbs4wifi,1668711200,52.515431997,13.326425211
10:7B:44:96:31:18,13,-89,ASUS_ODS,1668711200,52.515431997,13.326425211
6C:B2:AE:1B:2C:A1,6,-85,dbs2,1668711200,52.515431997,13.326425211
CC:DB:93:1A:86:06,6,-80,_Free_Wifi_Berlin,1668711200,52.515431997,13.326425211
CC:DB:93:1A:86:01,6,-80, ,1668711200,52.515431997,13.326425211
CC:DB:93:1A:86:02,6,-80,eduroam,1668711200,52.515431997,13.326425211
